cophenetic_distance,Accession,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_cophenetic_distance,studres
2.6006230938,KF411040,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27663,"Chen,L., Liu,X., Han,Z., Shao,Y., Kong,X., Liu,S.","",China,Gallus gallus,unknown,11/22/2011,"Infectious bronchitis virus strain CK/CH/LLN/111169, complete genome",Avian coronavirus,9031,0.95575106777715,0.384941224310577
2.5882431699,KJ435283,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27666,"Chen,L., Zhang,T., Han,Z., Liang,S., Xu,Y., Xu,Q., Chen,Y., Zhao,Y., Shao,Y., Li,H., Wang,K., Kong,X., Liu,S., Zhang,X.",26482289,China,Gallus gallus,unknown,12/19/2011,"Infectious bronchitis virus strain ck/CH/LSD/111219, complete genome",Avian coronavirus,9031,0.950979332773324,0.23963891201823
2.5716709538,MK581200,0.135593220338983,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27324,"Domanska-Blicharz,K., Lisowska,A., Sajewicz-Krukowska,J., Opolska,J., Smietanka,K., Bomba,A., Pruss,L.","",Poland,Gallus gallus,unknown,6/8/1989,"Infectious bronchitis virus strain gammaCoV/Ck/Poland/78/1989, complete genome",Avian coronavirus,9031,0.944555864209785,0.43852290329774
2.633918014,FJ904714,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27664,"McKinley,E.T., Jackwood,M.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H.",21539870,USA,Gallus gallus,unknown,1995,"Infectious bronchitis virus strain Cal 1995, complete genome",Avian coronavirus,9031,0.968472476792624,0.104352763164212
2.6161238418,GU393331,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27663,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1991,"Infectious bronchitis virus serotype Cal56b, complete genome",Avian coronavirus,9031,0.961693772612058,0.419081313508769
2.6332349399,FJ904715,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27615,"McKinley,E.T., Jackwood,M.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H.",21539870,USA,Gallus gallus,unknown,2003,"Infectious bronchitis virus strain Cal557 2003, complete genome",Avian coronavirus,9031,0.968213105511855,0.220748309617065
2.6584591762,MG738154,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27669,"Suwaibah,M., Tan,S.W., Ideris,A., Mohd Yusoff,K., Omar,A.R.","",Malaysia,Gallus gallus,unknown,2014,"Infectious bronchitis virus isolate IBS037A/2014, complete genome",Avian coronavirus,9031,0.977746697891747,-0.0781427116824847
2.6542617623,MN599049,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27666,"Goraichuk,I.V., Davis,J.F., Kulkarni,A.B., Afonso,C.L., Suarez,D.L.","",USA,Gallus gallus,unknown,7/31/2015,"Infectious bronchitis virus isolate GA/1476/2015, complete genome",Avian coronavirus,9031,0.976166560398382,-0.0872190800091775
2.6283407335,MK878536,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27672,"Goraichuk,I.V., Kulkarni,A.B., Williams-Coplin,D., Suarez,D.L., Afonso,C.L.",31439703,USA,Gallus gallus,unknown,1/10/2019,"Infectious bronchitis virus isolate GA9977/2019, complete genome",Avian coronavirus,9031,0.966352747278756,0.210061809520406
2.6242140992,MN512434,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27710,"Hassan,M.S.H., Ojkic,D., Coffin,C.S., Cork,S.C., van der Meer,F., Abdul-Careem,M.F.","",Canada,Gallus gallus,unknown,2017,"Infectious bronchitis virus isolate IBV/Ck/Can/17-035614, complete genome",Avian coronavirus,9031,0.964781460436267,0.318924690512578
2.6252592277,MN512436,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27638,"Hassan,M.S.H., Ojkic,D., Coffin,C.S., Cork,S.C., van der Meer,F., Abdul-Careem,M.F.","",Canada,Gallus gallus,unknown,2017,"Infectious bronchitis virus isolate IBV/Ck/Can/18-048192T, complete genome",Avian coronavirus,9031,0.965179644577313,0.203323156704036
2.6250684541,MN512437,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27684,"Hassan,M.S.H., Ojkic,D., Coffin,C.S., Cork,S.C., van der Meer,F., Abdul-Careem,M.F.","",Canada,Gallus gallus,unknown,2017,"Infectious bronchitis virus isolate IBV/Ck/Can/18-048430, complete genome",Avian coronavirus,9031,0.965106973455949,0.320794633868118
2.6246870068,MN512435,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27708,"Hassan,M.S.H., Ojkic,D., Coffin,C.S., Cork,S.C., van der Meer,F., Abdul-Careem,M.F.","",Canada,Gallus gallus,unknown,2017,"Infectious bronchitis virus isolate IBV/Ck/Can/17-036989, complete genome",Avian coronavirus,9031,0.964961653429707,0.319959827596962
2.6247788252,MN512438,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27708,"Hassan,M.S.H., Ojkic,D., Coffin,C.S., Cork,S.C., van der Meer,F., Abdul-Careem,M.F.","",Canada,Gallus gallus,unknown,2017,"Infectious bronchitis virus isolate IBV/Ck/Can/18-049707, complete genome",Avian coronavirus,9031,0.964996635427094,0.320160785341374
2.5855294975,MH779856,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27603,"Albanese,G.A., Lee,D.H., Cheng,I.N., Hilt,D.A., Jackwood,M.W., Jordan,B.J., Lee,D.-H., Cheng,I.-H.N.",30197283,USA,Gallus gallus,unknown,2014,"Infectious bronchitis virus isolate ArkGA_P1, complete genome",Avian coronavirus,9031,0.949930321607469,-0.00215411080073744
2.585247959,MH779860,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27603,"Albanese,G.A., Lee,D.H., Cheng,I.N., Hilt,D.A., Jackwood,M.W., Jordan,B.J., Lee,D.-H., Cheng,I.-H.N.",30197283,USA,Gallus gallus,unknown,2014,"Infectious bronchitis virus isolate Ark99_pathogenic_field_virus, complete genome",Avian coronavirus,9031,0.949821425603862,-0.00277960663961678
2.5851598121,MH779857,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27603,"Albanese,G.A., Lee,D.H., Cheng,I.N., Hilt,D.A., Jackwood,M.W., Jordan,B.J., Lee,D.-H., Cheng,I.-H.N.",30197283,USA,Gallus gallus,unknown,2015,"Infectious bronchitis virus isolate ArkGA_P20, complete genome",Avian coronavirus,9031,0.949787328912107,-0.00297545714617577
2.5852515807,MH779858,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27603,"Albanese,G.A., Lee,D.H., Cheng,I.N., Hilt,D.A., Jackwood,M.W., Jordan,B.J., Lee,D.-H., Cheng,I.-H.N.",30197283,USA,Gallus gallus,unknown,2016,"Infectious bronchitis virus isolate ArkGA_P40, complete genome",Avian coronavirus,9031,0.94982282651299,-0.00277155985406339
2.5856298846,MH779859,0.107344632768362,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27603,"Albanese,G.A., Lee,D.H., Cheng,I.N., Hilt,D.A., Jackwood,M.W., Jordan,B.J., Lee,D.-H., Cheng,I.-H.N.",30197283,USA,Gallus gallus,unknown,2016,"Infectious bronchitis virus isolate ArkGA_P60, complete genome",Avian coronavirus,9031,0.94996914736881,-0.119813534798288
2.5596328892,GQ504720,0.107344632768362,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27652,"Phillips,J.E., Jackwood,M.W., McKinley,E.T., Thor,S.W., Hilt,D.A., Acevedol,N.D., Williams,S.M., Kissinger,J.C., Paterson,A.H., Robertson,J.S., Lemke,C., Mckinley,E.T.",21909766,USA,Gallus gallus,unknown,1981,"Infectious bronchitis virus strain Arkansas DPI, complete genome",Avian coronavirus,9031,0.939863845552077,-0.177858308186514
2.5518144897,GQ504721,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27620,"Phillips,J.E., Jackwood,M.W., McKinley,E.T., Thor,S.W., Hilt,D.A., Acevedol,N.D., Williams,S.M., Kissinger,J.C., Paterson,A.H., Robertson,J.S., Lemke,C., Mckinley,E.T.",21909766,USA,Gallus gallus,unknown,1981,"Infectious bronchitis virus strain Arkansas Vaccine, complete genome",Avian coronavirus,9031,0.936804670716518,-0.313317320110182
2.5512070002,KY776700,0.096045197740113,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27623,"Jiang,L., Zhao,W., Chen,Y., Han,Z., Liu,S.","",China,Gallus gallus,unknown,"","Infectious bronchitis virus strain gammaCoV/ck/China/I0712/11, complete genome",Avian coronavirus,9031,0.936566580595176,-0.432578544918639
2.550925831,KY776701,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27620,"Zhao,W., Jiang,L., Chen,Y., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2017,"Infectious bronchitis virus strain gammaCoV/ck/China/I0108/17, complete genome",Avian coronavirus,9031,0.936456364256407,-0.315318071523301
2.5518736222,MN566147,0.0903954802259887,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27631,"Davis,J.F., Castro,A.E., de la Torre,J.C., Barnes,H.J., Doman,J.T., Metz,M., Lu,H., Yuen,S., Dunn,P.A., Teng,M.N., Goraichuk,I.V., Kulkarni,A.B., Afonso,C.L., Suarez,D.L.",8713030,USA,Gallus gallus,unknown,1994,"Infectious bronchitis virus isolate GA/1359/1994, complete genome",Avian coronavirus,9031,0.936827843174829,-0.548980060336924
2.5582275326,FJ904716,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27629,"McKinley,E.T., Jackwood,M.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H.",21539870,USA,Gallus gallus,unknown,1966,"Infectious bronchitis virus strain Conn46 1996, complete genome",Avian coronavirus,9031,0.939314648614491,-0.2988994755687
2.5572757597,FJ904717,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27632,"McKinley,E.T., Jackwood,M.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H.",21539870,USA,Gallus gallus,unknown,1972,"Infectious bronchitis virus strain Conn46 1972, complete genome",Avian coronavirus,9031,0.938942535507882,-0.301036967876354
2.5584158137,FJ904719,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27632,"McKinley,E.T., Jackwood,M.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H.",21539870,USA,Gallus gallus,unknown,1991,"Infectious bronchitis virus strain Conn46 1991, complete genome",Avian coronavirus,9031,0.939388244168193,-0.298476728117065
2.5568944111,FJ904718,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27632,"McKinley,E.T., Jackwood,M.W., Hilt,D.A., Kissinger,J.C., Robertson,J.S., Lemke,C., Paterson,A.H.",21539870,USA,Gallus gallus,unknown,1983,"Infectious bronchitis virus strain Conn46 1983, complete genome",Avian coronavirus,9031,0.938793401400892,-0.0661240532831051
2.5605266762,GU393333,0.107344632768362,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27616,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1971,"Infectious bronchitis virus serotype FL18288, complete genome",Avian coronavirus,9031,0.940212970221987,-0.175852933830206
2.554907642,KC506155,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27648,"Liu,S., Xu,Q., Han,Z., Liu,X., Li,H., Guo,H., Sun,N., Shao,Y., Kong,X., Chen,L., Zhang,T.",24613433,China,Gallus gallus,unknown,10/10/2011,"Infectious bronchitis virus strain ck/CH/LJL/111054, complete genome",Avian coronavirus,9031,0.938016075057109,-0.0705889665995218
2.5497685823,KP868573,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27601,"Xu,Q., Zhang,T., Han,Z., Liang,S., Shao,Y., Kong,X., Ma,D., Liu,S.","",China,Gallus gallus,unknown,2013,"Infectious bronchitis virus strain CK/CH/LJL/130908, complete genome",Avian coronavirus,9031,0.936002603012903,0.0357272206709744
2.5524644493,GU393334,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27622,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1960,"Infectious bronchitis virus serotype Gray, complete genome",Avian coronavirus,9031,0.937059343163412,0.0417970986569108
2.5525414787,GU393338,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27515,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1964,"Infectious bronchitis virus serotype JMK, complete genome",Avian coronavirus,9031,0.937089521149919,-0.0759110325380911
2.5543120741,GU393336,0.146892655367232,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27247,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1954,"Infectious bronchitis virus serotype Holte, complete genome",Avian coronavirus,9031,0.937782940474613,0.635423487601438
2.5550140578,GU393337,0.146892655367232,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27663,"Thor,S.W., Hilt,D.A., Kissinger,J.C., Paterson,A.H., Jackwood,M.W.",21994806,USA,Gallus gallus,unknown,1956,"Infectious bronchitis virus serotype Iowa 97, complete genome",Avian coronavirus,9031,0.938057725714895,0.637002386049728
2.7037677368,EU526388,0.107344632768362,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27715,"Liu,X.L., Su,J.L., Zhao,J.X., Zhang,G.Z., Liu,X., Zhao,J., Zhang,G.",18770015,China,Gallus gallus,unknown,"","Infectious bronchitis virus strain A2, complete genome",Avian coronavirus,9031,0.994646258337585,0.136814781244654
2.7194470352,KM213963,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27714,"Leghari,R.A., Chao,F.B., Abro,S.H., Zeshan,B., Korejo,N.A., Kumbhar,S., Gadahi,J.A., Jiang,P.","",China,Gallus gallus,unknown,2013,"Infectious bronchitis virus isolate CK/CH/XDC- 2/2013, complete genome",Avian coronavirus,9031,1.00042856375814,0.405815290198152
2.6918122838,KX185057,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27802,"Xu,Y., Zhang,T., Xu,Q., Zhao,W., Gao,M., Chen,Y., Wang,Q., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2013,"Infectious bronchitis virus strain ck/CH/LHLJ/95I, complete genome",Avian coronavirus,9031,0.990214678221881,0.582944600177303
2.7036022171,KX185056,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27676,"Xu,Q., Zhang,T., Chen,Y., Gao,M., Wang,Q., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2014,"Infectious bronchitis virus strain LD3, complete genome",Avian coronavirus,9031,0.994585038298467,0.372244434933433
2.7033095073,KX185059,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27681,"Xu,Y., Zhang,T., Xu,Q., Zhao,W., Gao,M., Chen,Y., Wang,Q., Han,Z., Liu,S.","",China,Gallus gallus,unknown,"","Infectious bronchitis virus strain LH1, complete genome",Avian coronavirus,9031,0.994476765844539,0.489523284624507
2.6965280946,KX375808,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27665,"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,1999,"Infectious bronchitis virus strain ck/CH/LHLJ/99I, complete genome",Avian coronavirus,9031,0.991965054654274,0.5930020387731
2.6879342786,KX302866,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27714,"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2004,"Infectious bronchitis virus strain ck/CH/LJL/04I, complete genome",Avian coronavirus,9031,0.988772972436403,0.22096398248287
2.6868114434,KX348114,0.101694915254237,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27687,"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2005,"Infectious bronchitis virus strain ck/CH/LDL/05III, complete genome",Avian coronavirus,9031,0.988355153520156,-0.0172071687801437
2.6875830724,KX364298,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27678,"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2005,"Infectious bronchitis virus strain ck/CH/LDL/05II, complete genome",Avian coronavirus,9031,0.988642303636522,0.220213367675172
2.7226347877,HM245923,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27675,"Li,L., Xue,C., Kong,Q., Bi,Y., Cao,Y.","",China,Gallus gallus,unknown,2007,"Infectious bronchitis virus isolate DY07, complete genome",Avian coronavirus,9031,1.00160008339652,0.648365709534509
2.7227677792,KX219792,0.141242937853107,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27674,"Xu,Q., Zhang,T., Zhao,W., Gao,M., Chen,Y., Wang,Q., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2006-05,"Infectious bronchitis virus strain ck/CH/LGS/06I, complete genome",Avian coronavirus,9031,1.00164892882104,0.884519726624793
2.7226809614,KX375805,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27674,"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2007,"Infectious bronchitis virus strain ck/CH/LJS/07V, complete genome",Avian coronavirus,9031,1.00161704244982,0.530547715950725
2.7278754544,KX219791,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27648,"Xu,Q., Zhao,W., Zhang,T., Gao,M., Chen,Y., Wang,Q., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2007-02,"Infectious bronchitis virus strain ck/CH/LHLJ/07I, complete genome",Avian coronavirus,9031,1.00352308439356,0.659415858978727
2.7229848994,KX252789,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27685,"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2009,"Infectious bronchitis virus strain ck/CH/LHLJ/090605, complete genome",Avian coronavirus,9031,1.00172866810151,0.531189073854117
2.7198232152,KX252777,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27685,"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2007,"Infectious bronchitis virus strain ck/CH/LSD/07I, complete genome",Avian coronavirus,9031,1.00056688378391,0.524513929872774
2.7221842337,KX275394,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27688,"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2008,"Infectious bronchitis virus strain ck/CH/LSD08-8, complete genome",Avian coronavirus,9031,1.00143458514974,0.647414713010859
2.7291298653,KX252785,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27686,"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2010,"Infectious bronchitis virus strain ck/CH/LSD/100311, complete genome",Avian coronavirus,9031,1.00398282773212,0.308337783277324
2.7309938009,KX252786,0.152542372881356,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27682,"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2012-06,"Infectious bronchitis virus strain ck/CH/LLN/120605, complete genome",Avian coronavirus,9031,1.00466557258786,1.13781199642687
2.7195494489,KX252788,0.141242937853107,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27682,"Xu,Q., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2008,"Infectious bronchitis virus strain ck/CH/LHLJ/08-6, complete genome",Avian coronavirus,9031,1.00046622280069,0.877721646166004
2.7205051208,KX302860,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27685,"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2008,"Infectious bronchitis virus strain ck/CH/LSD08-7, complete genome",Avian coronavirus,9031,1.00081756924312,0.525954263609738
2.742728023,JF732903,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27695,"Zou,N.L., Zhao,F.F., Wang,Y.P., Liu,P., Cao,S.J., Wen,X.T., Huang,Y., Zhao,F., Zou,N., Li,M.",20556502,China,Gallus gallus,"kidney, abdominal cavity",2009-04,"Infectious bronchitis virus strain Sczy3, complete genome",Avian coronavirus,9031,1.00895305392245,0.572698507496927
2.7692092011,KX252782,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27654,"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2007,"Infectious bronchitis virus strain ck/CH/LLN/07I, complete genome",Avian coronavirus,9031,1.01856179247258,0.509996197887244
2.7393645582,KX236012,0.11864406779661,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27680,"Gao,M., Zhao,W., Chen,Y., Wang,Q., Zhang,T., Han,Z., Liu,S.","",China,Gallus gallus,unknown,2009,"Infectious bronchitis virus strain ck/CH/LSD/091003, complete genome",Avian coronavirus,9031,1.00772598043829,0.44773999769588
2.7374046432,KC136209,0.141242937853107,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27685,"Chen,L.F., Liu,X.L., Shao,Y.H., Han,Z.X., Xu,Y., Kong,X.G., Liu,S.W.","",China,Gallus gallus,unknown,2011,"Infectious bronchitis virus strain ck/CH/LJL/110302, complete genome",Avian coronavirus,9031,1.00701026100167,0.915337054587054
