Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
DQ915164,0.119607,0.21032,0.282374,0.359932,0.393769,0.437171,0.448402,0.445706,0.436405,0.473183,0.411802,0.391212,0.372583,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31076,"Jin,L., Cebra,C.K., Baker,R.J., Mattson,D.E., Cohen,S.A., Alvarado,D.E., Rohrmann,G.F., Christopher,C.K., George,R.",17459444,USA,Vicugna pacos,unknown,"","Bovine coronavirus isolate Alpaca, complete genome",Betacoronavirus 1,30538,-1.02184015426262,0.359932,0.0428122263866189
EF065505,0.120373,0.204723,0.296226,0.351708,0.37979,0.387739,0.408026,0.410749,0.419488,1,0.448279,1,1,0.175141242937853,Tylonycteris bat coronavirus HKU4,Betacoronavirus,Betacoronavirus,30286,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Tylonycteris pachypus,unknown,"","Bat coronavirus HKU4-1, complete genome",Tylonycteris bat coronavirus HKU4,258959,-1.04495399310182,0.351708,-0.175865457185435
EF065508,0.120919,0.205951,0.296226,0.357497,0.38646,0.394533,0.429237,0.420377,0.419488,1,0.448279,1,1,0.169491525423729,Tylonycteris bat coronavirus HKU4,Betacoronavirus,Betacoronavirus,30316,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Tylonycteris pachypus,unknown,"","Bat coronavirus HKU4-4, complete genome",Tylonycteris bat coronavirus HKU4,258959,-1.02862830849168,0.357497,-0.130074009763211
EF065509,0.135873,0.22906,0.317195,0.365028,0.417565,0.425253,0.438132,0.431766,0.419488,0.473183,1,0.425865,1,0.169491525423729,Pipistrellus bat coronavirus HKU5,Betacoronavirus,Betacoronavirus,30482,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Pipistrellus abramus,unknown,"","Bat coronavirus HKU5-1, complete genome",Pipistrellus bat coronavirus HKU5,105295,-1.00778121601312,0.365028,0.00972408419588336
EF065510,0.135162,0.22906,0.313242,0.371878,0.407755,0.430963,0.448402,0.431766,0.46025,0.473183,1,0.425865,1,0.169491525423729,Pipistrellus bat coronavirus HKU5,Betacoronavirus,Betacoronavirus,30488,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Pipistrellus abramus,unknown,"","Bat coronavirus HKU5-2, complete genome",Pipistrellus bat coronavirus HKU5,105295,-0.989189435487892,0.371878,0.134411079709395
EF065513,0.137536,0.225738,0.302838,0.357497,0.417565,0.437171,0.421391,0.532331,0.419488,0.373669,0.411802,1,0.372583,0.19774011299435,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29114,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Rousettus leschenaultii,unknown,"","Bat coronavirus HKU9-1, complete genome",Rousettus bat coronavirus HKU9,9408,-1.02862830849168,0.357497,0.188344248172498
EF065514,0.129688,0.222699,0.300419,0.369069,0.393769,0.373147,0.408026,0.46368,0.365624,0.41216,0.375332,0.370944,0.35328,0.209039548022599,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29107,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Rousettus leschenaultii,unknown,"","Bat coronavirus HKU9-2, complete genome",Rousettus bat coronavirus HKU9,9408,-0.996771660552492,0.369069,0.529522144827901
EF065515,0.139348,0.227998,0.308932,0.3677,0.404746,0.451491,0.402232,0.388475,0.46025,0.36511,0.390467,0.425865,0.405585,0.186440677966102,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29136,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Rousettus leschenaultii,unknown,"","Bat coronavirus HKU9-3, complete genome",Rousettus bat coronavirus HKU9,9408,-1.00048789067491,0.3677,0.249709568995648
EF065516,0.133652,0.223869,0.294425,0.344234,0.384171,0.410443,0.387376,0.431766,0.386587,0.396183,0.390467,0.370944,0.372583,0.214689265536723,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29155,"Woo,P.C., Wang,M., Lau,S.K., Xu,H., Poon,R.W., Guo,R., Wong,B.H., Gao,K., Tsoi,H.W., Huang,Y., Li,K.S., Lam,C.S., Chan,K.H., Zheng,B.J., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Xu,H.F., Poon,R.W.S., Guo,R.T., Wong,B.H.L., Li,K.S.M.",17121802,China: Guangdong province,Rousettus leschenaultii,unknown,"","Bat coronavirus HKU9-4, complete genome",Rousettus bat coronavirus HKU9,9408,-1.0664336203039,0.344234,0.12586233292132
EF424615,0.119562,0.210464,0.281601,0.363724,0.396369,0.419967,0.429237,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31017,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L.R., Ghedin,E., Saif,L.J., Alekseev,K., Saif,L.",17434558,USA:Ohio,Bos taurus,unknown,"","Bovine coronavirus E-AH65, complete genome",Betacoronavirus 1,9913,-1.01135994071432,0.363724,0.176783901219182
EF424617,0.120147,0.210609,0.283546,0.365028,0.393769,0.419967,0.429237,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31016,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L.R., Ghedin,E., Saif,L.J., Alekseev,K., Saif,L.",17434558,USA:Ohio,Bos taurus,unknown,"","Bovine coronavirus R-AH65, complete genome",Betacoronavirus 1,9913,-1.00778121601312,0.365028,0.200787396645158
EF424621,0.119383,0.209887,0.282374,0.361176,0.391254,0.425253,0.438132,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Zhang,X., Hasoksuz,M., Spiro,D., Halpin,R., Wang,S., Vlasova,A., Janies,D., Jones,L., Ghedin,E., Saif,L., Alekseev,K.","",USA:Ohio,Bovidae,unknown,"","Sable antelope coronavirus US/OH1/2003, complete genome",Betacoronavirus 1,,-1.01838990482961,0.361176,0.129635099680057
EF424622,0.119338,0.209744,0.281987,0.36244,0.391254,0.425253,0.438132,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.180790960451977,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30979,"Hasoksuz,M., Alekseev,K., Vlasova,A., Zhang,X., Spiro,D., Halpin,R., Wang,S., Ghedin,E., Saif,L.J., Janies,D., Jones,L., Saif,L.",17344285,USA:Ohio,Giraffa camelopardalis,unknown,"","Giraffe coronavirus US/OH3-TC/2006, complete genome",Betacoronavirus 1,9894,-1.01489633562828,0.36244,0.0893785598609707
EPIISL1098866,0.0486935,0.0611984,0.0668536,0.0633959,0.0637196,0.0615255,0.061601,0.0591289,0.0593378,0.0575789,0.0570189,0.0542497,0.0558215,0.875706214689266,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29749,"","","",Rhinolophus bat,"","",PrC31,"",,-2.75835608839979,0.0633959,-3.88923999353241
EPIISL1699443,0.094506,0.135601,0.160193,0.165687,0.158742,0.159786,0.157525,0.154186,0.154383,0.150889,0.145859,0.147633,0.142009,0.751412429378531,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29737,"","","",Rhinolophus sinicus,"","",RsYN03,"",,-1.79765481266661,0.165687,1.27711763933663
EPIISL1699444,0.10231,0.149418,0.170804,0.175026,0.171691,0.164382,0.162063,0.156529,0.157008,0.151681,0.147627,0.147997,0.138738,0.649717514124294,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29712,"","","",Rhinolophus stheno,"","",RsYN04,"",,-1.74282074466569,0.175026,0.49464596190845
EPIISL1699445,0.102417,0.149348,0.170804,0.175026,0.171691,0.164382,0.162201,0.156529,0.157008,0.151681,0.147627,0.147997,0.138738,0.649717514124294,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29712,"","","",Rhinolophus malayanus,"","",RmYN05,"",,-1.74282074466569,0.175026,0.49464596190845
EPIISL1699446,0.0280481,0.0342827,0.0357943,0.0349263,0.0351256,0.0343297,0.034161,0.0335547,0.0335978,0.0327191,0.0326145,0.0310335,0.0326803,0.909604519774011,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29793,"","","",Rhinolophus pusillus,"","",RpYN06,"",,-3.35451515191196,0.0349263,-8.13041707772386
EPIISL1699447,0.0964956,0.141535,0.16646,0.169481,0.165436,0.16273,0.16248,0.15738,0.15685,0.153631,0.150144,0.150247,0.14383,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29734,"","","",Rhinolophus malayanus,"","",RmYN07,"",,-1.77501445283996,0.169481,1.17330129555658
EPIISL1699448,0.102561,0.1497,0.171008,0.175266,0.17182,0.165029,0.16234,0.157095,0.157167,0.151681,0.147791,0.147997,0.138738,0.649717514124294,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29712,"","","",Rhinolophus malayanus,"","",RmYN08,"",,-1.74145045908935,0.175266,0.503852738788446
EPIISL1699449,0.0938973,0.138726,0.164564,0.167831,0.160464,0.159071,0.158172,0.155139,0.154686,0.15042,0.14812,0.147997,0.14095,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29717,"","","",Rhinolophus stheno,"","",RsYN09,"",,-1.7847977582695,0.167831,1.42806709644111
EPIISL410721,0.056844,0.0755495,0.0854608,0.0849239,0.0841891,0.0830448,0.0834376,0.0840922,0.0812441,0.0796672,0.08057,0.079714,0.0779384,0.92090395480226,SARS-like,Betacoronavirus,Betacoronavirus,,"","","",Manis javanica,"",2019,"",SARS-like,,-2.46599971762462,0.0849239,-1.31470577773797
EPIISL412977,0.0294809,0.036075,0.0360794,0.0362483,0.0366276,0.0354825,0.0350678,0.0344004,0.0341821,0.0330343,0.0326773,0.0319736,0.032564,0.84180790960452,SARS-like,Betacoronavirus,Betacoronavirus,,"","","",Rhinolophus malayanus,Faeces,25/6/2019,"",SARS-like,,-3.31736279533286,0.0362483,-8.77611011173819
EPIISL852604,0.0400698,0.049153,0.0507445,0.0509334,0.0513595,0.0504748,0.049495,0.0485494,0.0503232,0.0469646,0.046839,0.0471197,0.0460866,0.858757062146893,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29787,"","","",Rhinolophus shameli,"","",RShSTT182,"",,-2.97723638201816,0.0509334,-5.72998736695539
EPIISL852605,0.0401104,0.0491373,0.0508417,0.050966,0.0514093,0.0505077,0.0496417,0.0485978,0.0503232,0.0470445,0.046839,0.0471696,0.0461854,0.858757062146893,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29793,"","","",Rhinolophus shameli,"","",RShSTT200,"",,-2.97659653524552,0.050966,-5.72504886020721
EU095850,0.128225,0.220405,0.296682,0.376279,0.393769,0.425253,0.438132,0.410749,0.436405,0.43468,0.448279,0.425865,1,0.124293785310734,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27657,"Gomaa,M.H., Barta,J.R., Ojkic,D., Yoo,D., Gomaa,M.",18468711,Canada,Meleagris gallopavo,unknown,"","Turkey coronavirus isolate MG10, complete genome",Avian coronavirus,9103,-0.977424389477326,0.376279,-0.296231837757894
EU111742,0.126396,0.218168,0.308408,0.350598,0.414154,0.443972,0.429237,0.431766,0.46025,0.41216,0.448279,1,1,0.101694915254237,Beluga whale coronavirus SW1,Gammacoronavirus,Gammacoronavirus,31686,"Mihindukulasuriya,K.A., Wu,G., St Leger,J., Nordhausen,R.W., Wang,D., St. Leger,J.",18353961,"",Delphinapterus leucas,unknown,"","Coronavirus SW1, complete genome",Beluga whale coronavirus SW1,9749,-1.04811501101783,0.350598,-1.02603076911711
EU526388,0.12738,0.21281,0.296682,0.392918,0.391254,0.451491,0.448402,0.46368,0.436405,0.473183,0.375332,0.370944,0.372583,0.107344632768362,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27715,"Liu,X.L., Su,J.L., Zhao,J.X., Zhang,G.Z., Liu,X., Zhao,J., Zhang,G.",18770015,China,Gallus gallus,unknown,"","Infectious bronchitis virus strain A2, complete genome",Avian coronavirus,9031,-0.934154340283099,0.392918,-0.197113745342934
EU714028,0.124608,0.214915,0.299943,0.373319,0.396369,0.430963,0.438132,0.445706,0.501017,0.473183,0.448279,0.425865,0.405585,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27640,"Xiao,C.T., Shi,L., Gong,L.Y., Zhou,J.Y.","",China,Gallus gallus,abdominal cavity,1997,"Infectious bronchitis virus isolate ZJ971, complete genome",Avian coronavirus,9031,-0.985321996955274,0.373319,-0.47665516756843
EU714029,0.126006,0.211483,0.293981,0.356306,0.38646,0.425253,0.438132,0.431766,0.46025,0.43468,1,0.425865,1,0.129943502824859,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27660,"Xiao,C.T., Shi,L., Gong,L.Y., Zhou,J.Y.","",China,Gallus gallus,unknown,2002-11,"Infectious bronchitis virus isolate SC021202, complete genome",Avian coronavirus,9031,-1.03196536677034,0.356306,-0.598444926581669
EU817497,0.126543,0.218961,0.297602,0.365028,0.404746,0.437171,0.438132,0.46368,0.46025,0.43468,1,0.425865,1,0.112994350282486,Avian coronavirus,Gammacoronavirus,Gammacoronavirus,27646,"Xiao,C.T., Shi,L., Zhou,J.Y.","",China,Gallus gallus,unknown,"","Infectious bronchitis virus strain H52, complete genome",Avian coronavirus,9031,-1.00778121601312,0.365028,-0.627387471835548
FJ376619,0.129485,0.21614,0.290504,0.350598,0.407755,0.430963,0.448402,0.532331,0.501017,0.43468,0.411802,0.391212,0.405585,0.107344632768362,Bulbul coronavirus HKU11,Deltacoronavirus,Deltacoronavirus,26487,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Pycnonotus jocosus,unknown,2007-01,"Bulbul coronavirus HKU11-934, complete genome",Bulbul coronavirus HKU11,182897,-1.04811501101783,0.350598,-0.962150609343053
FJ376620,0.129892,0.218326,0.294872,0.355132,0.39906,0.425253,0.438132,0.46368,0.501017,0.41216,0.411802,0.391212,0.405585,0.11864406779661,Bulbul coronavirus HKU11,Deltacoronavirus,Deltacoronavirus,26476,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Pycnonotus sinensis,unknown,2007-01,"Bulbul coronavirus HKU11-796, complete genome",Bulbul coronavirus HKU11,125283,-1.03526572763282,0.355132,-0.748150597206791
FJ376621,0.12738,0.214763,0.287571,0.353975,0.393769,0.425253,0.414374,0.46368,0.46025,0.41216,0.390467,0.391212,0.405585,0.0790960451977401,Thrush coronavirus HKU12,Deltacoronavirus,Deltacoronavirus,26396,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Turdus hortulorum,unknown,2007-01,"Thrush coronavirus HKU12-600, complete genome",Thrush coronavirus HKU12,411519,-1.0385289898111,0.353975,-1.21725946175516
FJ376622,0.137648,0.239428,0.320132,0.379349,0.457965,0.480431,0.521616,0.489015,0.501017,0.473183,0.411802,0.425865,0.405585,0.101694915254237,Munia coronavirus HKU13,Deltacoronavirus,Deltacoronavirus,26552,"Woo,P.C., Lau,S.K., Lam,C.S., Lai,K.K., Huang,Y., Lee,P., Luk,G.S., Dyrting,K.C., Chan,K.H., Yuen,K.Y., Woo,P.C.Y., Lau,S.K.P., Lam,C.S.F., Lai,K.K.Y., Luk,G.",18971277,Hong Kong,Lonchura striata,unknown,2007-04,"Munia coronavirus HKU13-3514, complete genome",Munia coronavirus HKU13,40157,-0.969298653289573,0.379349,-0.496610470703396
FJ415324,0.11907,0.211045,0.278206,0.356306,0.38646,0.425253,0.429237,0.431766,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31029,"Zhang,X., Herbst,W., Kousoulas,K.G., Storz,J., Zhu,H., Cai,Y., Liu,Y., Yu,D., Pu,Y., Halcom,K.","",Germany,Homo sapiens,unknown,1988,"Human enteric coronavirus 4408, complete genome",Betacoronavirus 1,9606,-1.03196536677034,0.356306,0.0385959340412311
FJ425184,0.119652,0.210754,0.280455,0.363724,0.393769,0.419967,0.429237,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Kobus ellipsiprymnus,unknown,1/1/1994,"Waterbuck coronavirus US/OH-WD358-TC/1994, complete genome",Betacoronavirus 1,9962,-1.01135994071432,0.363724,0.176783901219182
FJ425187,0.119562,0.210754,0.282374,0.363724,0.393769,0.419967,0.429237,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31020,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Odocoileus virginianus,unknown,1/1/1994,"White-tailed deer coronavirus US/OH-WD470/1994, complete genome",Betacoronavirus 1,9874,-1.01135994071432,0.363724,0.240477153500233
FJ425188,0.119248,0.210899,0.280455,0.363724,0.393769,0.419967,0.429237,0.445706,0.46025,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30995,"Alekseev,K.P., Vlasova,A.N., Jung,K., Hasoksuz,M., Zhang,X., Halpin,R., Wang,S., Ghedin,E., Spiro,D., Saif,L.J., Hostetler,J., Overton,L., Tsitrin,T., Sarmiento,M., Lorenzi,H., Caler,E., Sundaram,J., Hasoksus,M., Alekseev,K., Vlasova,A., Saif,L.",18842722,USA: Ohio,Rusa unicolor,unknown,1/1/1994,"Sambar deer coronavirus US/OH-WD388-TC/1994, complete genome",Betacoronavirus 1,662561,-1.01135994071432,0.363724,0.176783901219182
FJ588686,0.0967607,0.138664,0.165222,0.165266,0.1637,0.160631,0.162063,0.156249,0.157645,0.150576,0.147301,0.147633,0.143276,0.740112994350282,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29059,"Yuan,J., Hon,C.C., Li,Y., Wang,D., Xu,G., Zhang,H., Zhou,P., Poon,L.L., Lam,T.T., Leung,F.C., Shi,Z.",20016037,China,Rhinolophus sinicus,unknown,2006,"Bat SARS CoV Rs672/2006, complete genome",Bat SARS-like,89399,-1.80019898194192,0.165266,1.13174327178852
FJ647218,0.134458,0.227822,0.297141,0.345261,0.366176,0.40612,0.414374,0.402409,0.395649,0.396183,0.390467,0.370944,1,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31285,"Phillips,J.J., Chua,M.M., Lavi,E., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",10438865,USA: Pennsylvania,Mus musculus,unknown,1/1/2006,"Murine coronavirus RA59/R13, complete genome",Murine coronavirus,10090,-1.06345462622997,0.345261,0.0184812344218829
FJ647219,0.134674,0.227122,0.304323,0.36244,0.388819,0.430963,0.414374,0.445706,0.406368,0.396183,0.411802,0.391212,1,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31427,"Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.","",USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus RJHM/A, complete genome",Murine coronavirus,10090,-1.01489633562828,0.36244,0.344156315205554
FJ647220,0.135271,0.2266,0.297141,0.348422,0.369824,0.40612,0.414374,0.402409,0.395649,0.396183,0.390467,0.370944,1,0.203389830508475,Murine coronavirus,Betacoronavirus,Betacoronavirus,31429,"Phillips,J.J., Chua,M.M., Lavi,E., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",10438865,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus RA59/SJHM, complete genome",Murine coronavirus,10090,-1.05434089018799,0.348422,0.0795932127575964
FJ647221,0.134999,0.227296,0.29947,0.352834,0.369824,0.40612,0.414374,0.402409,0.395649,0.396183,0.390467,0.370944,1,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,31456,"Navas-Martin,S., Brom,M., Chua,M.M., Watson,R., Qiu,Z., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",17079303,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus repA59/RJHM, complete genome",Murine coronavirus,10090,-1.04175758761089,0.352834,0.100293798772423
FJ647222,0.134027,0.227822,0.304323,0.358705,0.384171,0.430963,0.414374,0.445706,0.406368,0.396183,0.411802,0.391212,1,0.209039548022599,Murine coronavirus,Betacoronavirus,Betacoronavirus,31283,"Navas,S., Weiss,S.R., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",12663803,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus SA59/RJHM, complete genome",Murine coronavirus,10090,-1.02525495531607,0.358705,0.338365283998882
FJ647223,0.131751,0.224544,0.301379,0.341228,0.371716,0.40612,0.414374,0.395054,0.395649,0.383792,0.390467,0.370944,0.372583,0.192090395480226,Murine coronavirus,Betacoronavirus,Betacoronavirus,31386,"De Albuquerque,N., Baig,E., Ma,X., Zhang,J., He,W., Rowe,A., Habal,M., Liu,M., Shalev,I., Downey,G.P., Gorczynski,R., Butany,J., Leibowitz,J., Weiss,S.R., McGilvray,I.D., Phillips,M.J., Fish,E.N., Levy,G.A., Spiro,D., Halpin,R., Wang,S., Hostetler,J., Overton,L., Tsitrin,T., Katzel,D., Sarmiento,M., Sitz,J., Amedeo,P., Caler,E., Lorenzi,H., Schobel,S., Sundaram,J., Weiss,S.",17041219,USA: Pennsylvania,Mus musculus,unknown,"","Murine coronavirus MHV-1, complete genome",Murine coronavirus,10090,-1.07520440342564,0.341228,-0.187662153981014
