Accession,mash.dist.to.wuhan1.k.9,mash.dist.to.wuhan1.k.10,mash.dist.to.wuhan1.k.11,mash.dist.to.wuhan1.k.12,mash.dist.to.wuhan1.k.13,mash.dist.to.wuhan1.k.14,mash.dist.to.wuhan1.k.15,mash.dist.to.wuhan1.k.16,mash.dist.to.wuhan1.k.17,mash.dist.to.wuhan1.k.18,mash.dist.to.wuhan1.k.19,mash.dist.to.wuhan1.k.20,mash.dist.to.wuhan1.k.21,prop_hits,Species,Genus,Genus_clean,Length,Authors,Publications,Geo_Location,Host,Isolation_Source,Collection_Date,GenBank_Title,Species_clean,Host_taxID,log_mash_distance,"get(str_glue(""mash.dist.to.wuhan1.k.{k}""))",studres
KX442565,0.13061,0.224544,0.307887,0.366353,0.37979,0.415046,0.448402,0.402409,0.406368,1,0.448279,0.391212,1,0.209039548022599,Hypsugo bat coronavirus HKU25,Unknown,Betacoronavirus,30497,"Lau,S.K.P., Zhang,L., Luk,H.K.H., Xiong,L., Peng,X., Li,K.S.M., He,X., Zhao,P.S.-H., Fan,R.Y.Y., Wong,A.C.P., Ahmed,S.S., Cai,J.-P., Chan,J.F.W., Sun,Y., Jin,D., Chen,H., Lau,T.C.K., Kok,R.K.H., Li,W., Yuen,K.-Y., Woo,P.C.Y.","",China,Hypsugo pulveratus,feces,5/8/2014,"Hypsugo bat coronavirus HKU25 isolate NL140462, complete genome",Hypsugo bat coronavirus HKU25,867834,-0.900496125975514,0.406368,-0.369175300207667
KX512809,0.124752,0.211923,0.300898,0.376279,0.39906,0.430963,0.408026,0.431766,0.419488,0.473183,0.448279,1,1,0.135593220338983,Ferret coronavirus,Alphacoronavirus,Alphacoronavirus,28151,"Palinski,R., Hause,B., Maes,R., Wise,A.","",USA: Michigan,Mustela putorius furo,unknown,2015,"Ferret enteric coronavirus strain FECV1, complete genome",Ferret coronavirus,9669,-0.868720358966738,0.419488,-0.91795660399611
KX512810,0.127281,0.215067,0.303825,0.379349,0.40185,0.443972,0.448402,0.445706,0.436405,0.473183,0.448279,1,1,0.129943502824859,Ferret coronavirus,Alphacoronavirus,Alphacoronavirus,27987,"Palinski,R., Hause,B., Maes,R., Wise,A.","",USA: Michigan,Mustela putorius furo,unknown,2015,"Ferret systemic coronavirus strain FSCV6, complete genome",Ferret coronavirus,9669,-0.829184567710305,0.436405,-0.817273332762065
KX982264,0.120147,0.211337,0.283546,0.352834,0.40185,0.437171,0.429237,0.445706,0.501017,1,0.448279,0.391212,0.405585,0.186440677966102,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30847,"Kin,N., Guerard,P., Diancourt,L., Caro,V., Ar Gouilh,M., Vabret,A.","",France,Bos taurus,feces,3/4/2014,"Bovine coronavirus isolate BCoV_2014_13, complete genome",Betacoronavirus 1,9913,-0.691115246337226,0.501017,0.2293558903782
KY073744,0.124417,0.211923,0.287984,0.370462,0.40185,0.430963,0.421391,0.532331,0.436405,0.473183,0.448279,0.425865,1,0.141242937853107,NL63-related bat coronavirus strain BtKYNL63-9b,Alphacoronavirus,Alphacoronavirus,28363,"Tao,Y., Shi,M., Chommanard,C., Queen,K., Zhang,J., Markotter,W., Kuzmin,I.V., Holmes,E.C., Tong,S., Kuzmin,I.",28077633,Kenya,Triaenops afer,feces,6/21/2010,"NL63-related bat coronavirus strain BtKYNL63-9a, complete genome",NL63-related bat coronavirus strain BtKYNL63-9b,549403,-0.829184567710305,0.436405,-0.713937017674498
KY073745,0.136093,0.230316,0.313796,0.389311,0.428819,0.480431,0.56782,0.532331,0.501017,1,1,1,1,0.124293785310734,NL63-related bat coronavirus strain BtKYNL63-9b,Alphacoronavirus,Alphacoronavirus,28679,"Tao,Y., Shi,M., Chommanard,C., Queen,K., Zhang,J., Markotter,W., Kuzmin,I.V., Holmes,E.C., Tong,S., Kuzmin,I.",28077633,Kenya,Triaenops afer,feces,6/21/2010,"NL63-related bat coronavirus strain BtKYNL63-9b, complete genome",NL63-related bat coronavirus strain BtKYNL63-9b,549403,-0.691115246337226,0.501017,-0.337608984370963
KY073746,0.137034,0.227998,0.313242,0.392918,0.442016,0.493447,0.56782,0.532331,1,1,1,1,1,0.15819209039548,NL63-related bat coronavirus strain BtKYNL63-9b,Alphacoronavirus,Alphacoronavirus,28442,"Tao,Y., Shi,M., Chommanard,C., Queen,K., Zhang,J., Markotter,W., Kuzmin,I.V., Holmes,E.C., Tong,S., Kuzmin,I.",28077633,Kenya,Triaenops afer,feces,8/6/2008,"NL63-related bat coronavirus strain BtKYNL63-15, complete genome",NL63-related bat coronavirus strain BtKYNL63-9b,549403,0,1,2.6732171771789
KY073747,0.122253,0.211483,0.292661,0.3778,0.424881,0.469427,0.56782,1,1,1,1,1,1,0.152542372881356,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27837,"Tao,Y., Shi,M., Chommanard,C., Queen,K., Zhang,J., Markotter,W., Kuzmin,I.V., Holmes,E.C., Tong,S., Kuzmin,I.",28077633,Kenya,Hipposideros,feces,6/20/2009,"229E-related bat coronavirus strain BtKY229E-1, complete genome",Human coronavirus 229E,,0,1,2.61953629640317
KY073748,0.125232,0.214308,0.292661,0.371878,0.410887,0.469427,0.47542,0.489015,0.501017,1,0.411802,1,0.405585,0.163841807909605,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,27636,"Tao,Y., Shi,M., Chommanard,C., Queen,K., Zhang,J., Markotter,W., Kuzmin,I.V., Holmes,E.C., Tong,S., Kuzmin,I.",28077633,Kenya,Hipposideros vittatus,feces,2010-06,"229E-related bat coronavirus strain BtKY229E-8, complete genome",Human coronavirus 229E,1325445,-0.691115246337226,0.501017,0.0231978251613763
KY352407,0.101491,0.156003,0.190415,0.198203,0.199941,0.198167,0.194001,0.190509,0.19501,0.189114,0.189666,0.18351,0.175506,0.661016949152542,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29274,"Tao,Y., Tong,S., Chommanard,C., Kuzmin,I.",31296683,Kenya,Rhinolophus sp.,feces,2007-08,"Severe acute respiratory syndrome-related coronavirus strain BtKY72, complete genome",SARS-like,,-1.63470443968199,0.19501,0.932850468949332
KY369909,0.123611,0.2096,0.289656,0.369069,0.404746,0.459897,0.47542,0.46368,0.46025,1,0.411802,1,0.405585,0.163841807909605,Human coronavirus 229E,Alphacoronavirus,Alphacoronavirus,26592,"Greninger,A.L., Makhsous,N., Kuypers,J.M., Shean,R.C., Jerome,K.R.","",USA,Homo sapiens,unknown,2016,"Human coronavirus 229E strain HCoV_229E/Seattle/USA/SC677/2016, complete genome",Human coronavirus 229E,9606,-0.77598545886895,0.46025,-0.302973296096976
KY406735,0.125473,0.207477,0.292661,0.359932,0.424881,0.425253,0.46055,0.402409,0.386587,0.473183,0.411802,0.425865,1,0.107344632768362,Alphacoronavirus 1,Alphacoronavirus,Alphacoronavirus,27779,"Marthaler,D., Chen,F., Knutson,T.","",USA,Sus scrofa,oronasopharynx,11/1/2016,"Porcine respiratory coronavirus strain PRCV/USA/Minnesota-46140/2016, complete genome",Alphacoronavirus 1,9823,-0.950398339260615,0.386587,-1.49341068274723
KY417142,0.0930096,0.134955,0.164657,0.165056,0.159813,0.160388,0.158302,0.152982,0.153933,0.149038,0.144459,0.14447,0.136471,0.740112994350282,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29725,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Aselliscus stoliczkanus,unknown,5/12/2014,"Bat SARS-like coronavirus isolate As6526, complete genome",SARS-like,188568,-1.87123783617178,0.153933,0.745369198864287
KY417143,0.094185,0.136311,0.163632,0.163914,0.158107,0.156857,0.158825,0.150776,0.152603,0.148136,0.142504,0.143628,0.135844,0.745762711864407,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29741,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Rhinolophus sinicus,unknown,9/18/2012,"Bat SARS-like coronavirus isolate Rs4081, complete genome",SARS-like,89399,-1.87991550108518,0.152603,0.763668255327602
KY417144,0.0949254,0.137388,0.166269,0.165161,0.159705,0.160147,0.160019,0.153916,0.15499,0.149038,0.146495,0.145155,0.140086,0.728813559322034,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29770,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Rhinolophus sinicus,unknown,9/18/2012,"Bat SARS-like coronavirus isolate Rs4084, complete genome",SARS-like,89399,-1.86439468027318,0.15499,0.668274499160846
KY417145,0.0951848,0.134839,0.16253,0.163708,0.158742,0.157548,0.155377,0.153916,0.153338,0.149342,0.144153,0.144983,0.138243,0.734463276836158,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29710,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Rhinolophus ferrumequinum,unknown,9/18/2012,"Bat SARS-like coronavirus isolate Rf4092, complete genome",SARS-like,59479,-1.87511064384763,0.153338,0.678702368942211
KY417146,0.0949254,0.136848,0.164097,0.16643,0.158636,0.158834,0.161237,0.152325,0.154837,0.148585,0.143246,0.145155,0.138407,0.757062146892655,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29782,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Rhinolophus sinicus,unknown,4/17/2013,"Bat SARS-like coronavirus isolate Rs4231, complete genome",SARS-like,89399,-1.86538232829893,0.154837,0.923323667678525
KY417148,0.0938654,0.136014,0.163818,0.164327,0.158742,0.159189,0.158563,0.152325,0.154686,0.147104,0.141772,0.143628,0.137107,0.740112994350282,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29743,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Rhinolophus sinicus,unknown,4/17/2013,"Bat SARS-like coronavirus isolate Rs4247, complete genome",SARS-like,89399,-1.86635802323584,0.154686,0.764183095836765
KY417150,0.093579,0.137208,0.163911,0.164639,0.156959,0.158716,0.159752,0.151288,0.154082,0.148136,0.143246,0.1428,0.137107,0.751412429378531,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30311,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Rhinolophus sinicus,unknown,7/21/2013,"Bat SARS-like coronavirus isolate Rs4874, complete genome",SARS-like,89399,-1.87027035074658,0.154082,0.85264773647459
KY417151,0.0946348,0.136192,0.165034,0.167289,0.160573,0.158834,0.159618,0.153248,0.153783,0.149342,0.145859,0.145155,0.139071,0.76271186440678,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30307,"Hu,B., Zeng,L.P., Yang,X.L., Ge,X.Y., Zhang,W., Li,B., Xie,J.Z., Shen,X.R., Zhang,Y.Z., Wang,N., Luo,D.S., Zheng,X.S., Wang,M.N., Daszak,P., Wang,L.F., Cui,J., Shi,Z.L., Wang,L.",29190287,China,Rhinolophus sinicus,unknown,10/24/2014,"Bat SARS-like coronavirus isolate Rs7327, complete genome",SARS-like,89399,-1.87221276117978,0.153783,0.948791665686696
KY419103,0.119562,0.207757,0.28716,0.350598,0.391254,0.430963,0.438132,0.46368,0.46025,1,0.448279,0.425865,1,0.169491525423729,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,30632,"Wang,L., Zhang,Y., Nolting,J.M., Lorbach,J.N., Lauterbach,S.E., Nelson,S.W., Zentkovich,M.M., Bowman,A.S.","",USA,Sus scrofa,oronasopharynx,9/15/2015,"Porcine hemagglutinating encephalomyelitis virus strain PHEV CoV USA-15TOSU25049, complete genome",Betacoronavirus 1,9823,-0.77598545886895,0.46025,-0.251433894022898
KY581694,0.133866,0.227822,0.307369,0.363724,0.37979,0.40612,0.421391,0.395054,0.419488,0.43468,1,1,1,0.152542372881356,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30123,"Paden,C.R., Yusof,M.F.B.M., Al Hammadi,Z.M., Queen,K., Tao,Y., Eltahir,Y.M., Elsayed,E.A., Marzoug,B.A., Bensalah,O.K.A., Khalafalla,A.I., Al Mulla,M., Elkheir,K.A., Issa,Z.B., Pradeep,K., Elsaleh,F.N., Imambaccus,H., Sasse,J., Weber,S., Shi,M., Zhang,J., Li,Y., Pham,H., Kim,L., Hall,A.J., Gerber,S.I., Al Hosani,F.I., Tong,S., Al Muhairi,S.S.M., Al Muhairi,S.S., Al Hammadi,Z., Abou Elkheir,K., Al Bandar,Z., El Saleh,F., Hall,A., Gerber,S.",29239118,United Arab Emirates,Homo sapiens,"lung, oronasopharynx",2014,"Middle East respiratory syndrome-related coronavirus strain Hu/UAE_X_2014, complete genome",MERS,9606,-0.868720358966738,0.419488,-0.762870218672499
KY770850,0.133385,0.221545,0.309459,0.376279,0.417565,0.443972,0.429237,0.46368,0.46025,0.43468,0.448279,1,1,0.129943502824859,Bat coronavirus,Unknown,Alphacoronavirus,26883,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Hao,Z.-Y.H., Zhang,Y.-Z.",28384506,China,Myotis siligorensis,unknown,2013,"Bat coronavirus isolate Anlong-43, complete genome",Bat coronavirus,258940,-0.77598545886895,0.46025,-0.612435775581227
KY770851,0.130404,0.221709,0.310524,0.363724,0.404746,0.451491,0.47542,0.445706,0.501017,0.473183,1,1,1,0.129943502824859,Bat coronavirus,Unknown,Alphacoronavirus,28096,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Hao,Z.-Y.H., Zhang,Y.-Z.",28384506,China,Myotis davidii,unknown,2013,"Bat coronavirus isolate Anlong-57, complete genome",Bat coronavirus,225400,-0.691115246337226,0.501017,-0.28604853771883
KY770858,0.0943132,0.135542,0.163725,0.163503,0.162118,0.159427,0.159485,0.152587,0.154837,0.147104,0.144767,0.144811,0.139576,0.72316384180791,Bat coronavirus,Unknown,Betacoronavirus,29688,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Hao,Z.-Y.H., Zhang,Y.-Z.",28384506,China,Rhinolophus sinicus,unknown,2013,"Bat coronavirus isolate Anlong-103, complete genome",Bat coronavirus,89399,-1.86538232829893,0.154837,0.612758953528592
KY770859,0.0945703,0.135896,0.164097,0.163811,0.162007,0.159906,0.159885,0.152194,0.155142,0.14725,0.145702,0.144983,0.139576,0.72316384180791,Bat coronavirus,Unknown,Betacoronavirus,29667,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Hao,Z.-Y.H., Zhang,Y.-Z.",28384506,China,Rhinolophus sinicus,unknown,2013,"Bat coronavirus isolate Anlong-112, complete genome",Bat coronavirus,89399,-1.86341445242071,0.155142,0.620340044052762
KY770860,0.0972268,0.146725,0.171723,0.179477,0.171052,0.177302,0.171641,0.165165,0.165546,0.157763,0.154832,0.15467,0.143276,0.740112994350282,Bat coronavirus,Unknown,Betacoronavirus,29651,"Lin,X.D., Wang,W., Hao,Z.Y., Wang,Z.X., Guo,W.P., Guan,X.Q., Wang,M.R., Wang,H.W., Zhou,R.H., Li,M.H., Tang,G.P., Wu,J., Holmes,E.C., Zhang,Y.Z., Lin,X.-D., Hao,Z.-Y.H., Zhang,Y.-Z.",28384506,China,Rhinolophus ferrumequinum,unknown,2012,"Bat coronavirus isolate Jiyuan-84, complete genome",Bat coronavirus,59479,-1.79850617716541,0.165546,1.02601024092841
KY938558,0.0982359,0.146589,0.174229,0.180117,0.169542,0.175597,0.171318,0.165492,0.16629,0.160334,0.156368,0.158849,0.145727,0.711864406779661,Bat coronavirus,Unknown,Betacoronavirus,29075,"Son,K.","",South Korea: abandoned mine,Rhinolophus ferrumequinum,oronasopharynx,4/17/2016,"Bat coronavirus strain 16BO133, complete genome",Bat coronavirus,59479,-1.79402202688231,0.16629,0.784308271835289
LC556375,0.0923509,0.135896,0.158964,0.160787,0.165789,0.162354,0.157397,0.153514,0.152457,0.145522,0.144459,0.144131,0.137268,0.76271186440678,Severe acute respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,29718,"","","",Rhinolophus cornutus,"","",Severe acute respiratory syndrome-related coronavirus,SARS-like,,-1.88087268990801,0.152457,0.915360141405799
MF094682,0.128576,0.225566,0.313796,0.369069,0.414154,0.430963,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.152542372881356,Swine acute diarrhea syndrome coronavirus,Unknown,Alphacoronavirus,27173,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Sus scrofa,unknown,"","Swine acute diarrhea syndrome coronavirus isolate FarmB, complete genome",Swine acute diarrhea syndrome coronavirus,9823,-0.691115246337226,0.501017,-0.0798716528464319
MF094685,0.129231,0.222203,0.308932,0.366353,0.414154,0.437171,0.47542,0.532331,0.501017,1,0.375332,1,0.372583,0.163841807909605,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27200,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus sp.,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 8462, complete genome",Swine acute diarrhea syndrome related coronavirus,,-0.691115246337226,0.501017,0.0231978251613763
MF094688,0.128576,0.223701,0.313796,0.374785,0.414154,0.443972,0.47542,0.532331,0.501017,1,0.375332,1,0.372583,0.152542372881356,Swine acute diarrhea syndrome related coronavirus,Unknown,Alphacoronavirus,27177,"Zhou,P., Fan,H., Lan,T., Yang,X.L., Shi,W.F., Zhang,W., Zhu,Y., Zhang,Y.W., Xie,Q.M., Mani,S., Zheng,X.S., Li,B., Li,J.M., Guo,H., Pei,G.Q., An,X.P., Chen,J.W., Zhou,L., Mai,K.J., Wu,Z.X., Li,D., Anderson,D.E., Zhang,L.B., Li,S.Y., Mi,Z.Q., He,T.T., Cong,F., Guo,P.J., Huang,R., Luo,Y., Liu,X.L., Chen,J., Huang,Y., Sun,Q., Zhang,X.L., Wang,Y.Y., Xing,S.Z., Chen,Y.S., Sun,Y., Li,J., Daszak,P., Wang,L.F., Shi,Z.L., Tong,Y.G., Ma,J.Y., Zhang,Y., Shailendra,M., Zheng,X., Yang,X., Pei,G., An,X., Mai,K., Wu,Z., Anderson,D., Zhang,L., Li,S., Mi,Z., He,T., Liu,X., Zhang,X., Cheng,Y., Xie,Q., Wang,L.-F., Shi,Z., Tong,Y., Ma,J.",29618817,China,Rhinolophus,unknown,"","Swine acute diarrhea syndrome related coronavirus isolate 162140, complete genome",Swine acute diarrhea syndrome related coronavirus,,-0.691115246337226,0.501017,-0.0798716528464319
MF113046,0.121514,0.202712,0.283154,0.344234,0.396369,0.430963,0.494592,0.46368,0.46025,0.473183,0.411802,1,1,0.124293785310734,Alphacoronavirus Mink/China/1/2016,Alphacoronavirus,Alphacoronavirus,28924,"Wang,K., Zhuang,Q., Qiu,Y., Chen,J.","",China,Mustela lutreola,unknown,2016,"Alphacoronavirus Mink/China/1/2016, complete genome",Alphacoronavirus Mink/China/1/2016,9666,-0.77598545886895,0.46025,-0.66406390242922
MF167434,0.128426,0.225395,0.313796,0.370462,0.414154,0.425253,0.47542,0.489015,0.501017,1,0.375332,1,0.372583,0.15819209039548,Rhinolophus bat coronavirus HKU2,Alphacoronavirus,Alphacoronavirus,27171,"Gong,L., Li,J., Zhou,Q., Xu,Z., Chen,L., Zhang,Y., Xue,C., Wen,Z., Cao,Y.",28654418,China,Sus scrofa,unknown,3/6/2017,"Porcine enteric alphacoronavirus GDS04, complete genome",Rhinolophus bat coronavirus HKU2,9823,-0.691115246337226,0.501017,-0.0283365218793584
MF593268,0.129943,0.218961,0.311061,0.379349,0.371716,0.394533,0.421391,0.372096,0.378738,0.357697,0.345894,0.356565,0.320287,0.169491525423729,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30009,"Geldenhuys,M., Mortlock,M., Weyer,J., Bezuidt,O., Seamark,E.C.J., Kearney,T., Gleasner,C., Erkkila,T.H., Cui,H., Markotter,W., Seamark,E., Tracy,E.",29579103,South Africa,Neoromicia capensis,feces,4/20/2015,"Middle East respiratory syndrome-related coronavirus strain Neoromicia/5038, complete genome",MERS,110938,-0.970910605828797,0.378738,-1.00169022291436
MF618253,0.136313,0.231406,0.303825,0.347355,0.369824,0.415046,0.429237,0.410749,0.419488,0.43468,0.411802,0.391212,1,0.19774011299435,Murine coronavirus,Betacoronavirus,Betacoronavirus,29893,"Graepel,K.W., Lu,X., Case,J.B., Sexton,N.R., Smith,E.C., Denison,M.R.","",USA,Mus musculus,unknown,1/16/2014,"Murine hepatitis virus strain A59 isolate MHV-ExoN(-) P250, complete genome",Murine coronavirus,10090,-0.868720358966738,0.419488,-0.350132339677243
MG518518,0.120691,0.211629,0.284336,0.351708,0.393769,0.40612,0.438132,0.445706,0.46025,0.473183,0.411802,0.391212,0.405585,0.192090395480226,Betacoronavirus 1,Betacoronavirus,Betacoronavirus,31034,"Kim,J.H., Jang,J.H., Yoon,S.W., Noh,J.Y., Ahn,M.J., Kim,Y., Jeong,D.G., Kim,H.K.",29508550,South Korea: Chungnam,Hydropotes inermis,unknown,2/24/2017,"Water deer coronavirus isolate W17-18, complete genome",Betacoronavirus 1,9883,-0.77598545886895,0.46025,-0.045331573471396
MG596802,0.124465,0.206503,0.279323,0.36244,0.364415,0.384571,0.391969,0.382525,0.395649,0.43468,0.411802,0.370944,0.35328,0.19774011299435,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30048,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Hypsugo savii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/H.savii/Italy/206645-40/2011, complete genome",MERS,109485,-0.927227824416544,0.395649,-0.575073216299313
MG596803,0.124037,0.208745,0.280835,0.369069,0.361011,0.381538,0.371643,0.367471,0.371816,0.396183,0.390467,0.370944,0.328965,0.186440677966102,Middle East respiratory syndrome-related coronavirus,Betacoronavirus,Betacoronavirus,30039,"Moreno,A., Lelli,D., de Sabato,L., Zaccaria,G., Boni,A., Sozzi,E., Prosperi,A., Lavazza,A., Cella,E., Castrucci,M.R., Cicozzi,M., Vaccari,G., De Sabato,L.",29258555,Italy,Pipistrellus kuhlii,unknown,2011,"Middle East respiratory syndrome-related coronavirus isolate Bat-CoV/P.khulii/Italy/206645-63/2011, complete genome",MERS,59472,-0.989356170731537,0.371816,-0.917623667220687
MG762674,0.134134,0.22835,0.301379,0.363724,0.404746,0.40612,0.46055,0.420377,0.406368,0.36511,0.411802,0.391212,0.405585,0.209039548022599,Rousettus bat coronavirus HKU9,Betacoronavirus,Betacoronavirus,29134,"Luo,Y., Li,B., Jiang,R.D., Hu,B.J., Luo,D.S., Zhu,G.J., Hu,B., Liu,H.Z., Zhang,Y.Z., Yang,X.L., Shi,Z.L.",29500692,China,Rousettus sp.,unknown,11/1/2009,"Rousettus bat coronavirus HKU9 isolate Rousettus spp/Jinghong/2009, complete genome",Rousettus bat coronavirus HKU9,,-0.900496125975514,0.406368,-0.369175300207667
